"_unnamed_var","building_id","state","county","city","zip","address","area_sq_ft","year_built","building_type","cooling_system_type","heating_system_type","heating_fuel_type","energy_use_intensity","energy_efficiency_potential","total_site_energy_GJ","total_source_energy_GJ","geocoded","geometry"
13345,6020004877778,KY,Hopkins,MADISONVILLE,42431,804 PARK AVENUE CT MADISONVILLE KY 42431,960,,SingleFamily,CE,FORCED AIR,Gas,586.310364518011,,837.15997314453125,2651.280029296875,"(37.3218462, -87.48293389999999)",POINT(37.3218462 -87.4829339)
8114,6020004891241,KY,Hopkins,MADISONVILLE,42431,697 OAK ST MADISONVILLE KY 42431,1624,,SingleFamily,CE,FORCED AIR,Gas,246.462388632954,EE_MED,413.08999633789057,1237.1800537109375,"(37.3218502, -87.51483429999999)",POINT(37.3218502 -87.5148343)
7523,6020004886807,KY,Hopkins,MADISONVILLE,42431,331 EBENEZER ST MADISONVILLE KY 42431,1355,,SingleFamily,CE,FORCED AIR,Gas,208.707960726292,,413.77999877929688,822.58001708984364,"(37.3218733, -87.50598169999999)",POINT(37.3218733 -87.5059817)
7522,6020004895649,KY,Hopkins,MADISONVILLE,42431,331 EBENEZER ST MADISONVILLE KY 42431,1355,,SingleFamily,CE,FORCED AIR,Gas,241.559444703918,,410.42999267578131,799.3800048828125,"(37.3218733, -87.50598169999999)",POINT(37.3218733 -87.5059817)
16086,6020004887613,KY,Hopkins,MADISONVILLE,42431,339 HANNER ST MADISONVILLE KY 42431,756,,SingleFamily,CE,FORCED AIR,Gas,507.889859372823,EE_LOW,625.42999267578125,1422.1600341796875,"(37.3218913, -87.48703379999999)",POINT(37.3218913 -87.4870338)
4515,6020004888601,KY,Hopkins,MADISONVILLE,42431,369 S HARRIG ST MADISONVILLE KY 42431,784,,SingleFamily,CE,FORCED AIR,Gas,100.736010531252,EE_MED,254.24000549316409,571.8599853515625,"(37.3219182, -87.49324109999999)",POINT(37.3219182 -87.4932411)
4516,6020004895672,KY,Hopkins,MADISONVILLE,42431,369 S HARRIG ST MADISONVILLE KY 42431,784,,SingleFamily,CE,FORCED AIR,Gas,106.192028985507,EE_MED,147.60000610351562,329.79998779296875,"(37.3219182, -87.49324109999999)",POINT(37.3219182 -87.4932411)
4987,6020004896787,KY,Hopkins,MADISONVILLE,42431,452 S MADISON AVE MADISONVILLE KY 42431,1560,,SingleFamily,CE,FORCED AIR,Gas,36.2211040552112,EE_LOW,61.720001220703125,133.55000305175781,"(37.3219333, -87.50486060000001)",POINT(37.3219333 -87.5048606)
13322,6020004879883,KY,Hopkins,MADISONVILLE,42431,348 TULIP TREE DR MADISONVILLE KY 42431,960,,SingleFamily,CE,FORCED AIR,Gas,248.660643374508,,343.89999389648438,942.54998779296875,"(37.3219555, -87.48080929999999)",POINT(37.3219555 -87.4808093)
13865,6020004887751,KY,Hopkins,MADISONVILLE,42431,707 BARTLETT AVE MADISONVILLE KY 42431,1482,,SingleFamily,CE,FORCED AIR,Gas,90.7090869167842,EE_LOW,227.97000122070312,526.469970703125,"(37.3219725, -87.51968509999999)",POINT(37.3219725 -87.5196851)
6177,6020004895496,KY,Hopkins,MADISONVILLE,42431,769 PARK AVENUE CT MADISONVILLE KY 42431,1073,,SingleFamily,CE,FORCED AIR,Gas,201.529266901771,EE_MED,338.70001220703125,915.44000244140625,"(37.32198950000001, -87.4837848)",POINT(37.3219895 -87.4837848)
5775,6020004879315,KY,Hopkins,MADISONVILLE,42431,2065 FERNWOOD DR MADISONVILLE KY 42431,1576,,SingleFamily,CE,FORCED AIR,Gas,191.371112462004,EE_LOW,478.64999389648438,867.41998291015614,"(37.3220036, -87.45701059999999)",POINT(37.3220036 -87.4570106)
8409,6020004877573,KY,Hopkins,MADISONVILLE,42431,733 PARK AVENUE CT MADISONVILLE KY 42431,864,,SingleFamily,CE,FORCED AIR,Gas,209.034697686018,EE_MED,261.6099853515625,827.94000244140625,"(37.32201080000001, -87.4847905)",POINT(37.3220108 -87.4847905)
11999,6020004892043,KY,Hopkins,MADISONVILLE,42431,727 PARK AVENUE CT MADISONVILLE KY 42431,936,,SingleFamily,CE,FORCED AIR,Gas,509.32981302693,EE_MED,633.46002197265625,1435.3599853515625,"(37.3220157, -87.48502260000001)",POINT(37.3220157 -87.4850226)
10405,6020004889552,KY,Hopkins,MADISONVILLE,42431,330 E LAKE ST MADISONVILLE KY 42431,902,,SingleFamily,CE,FORCED AIR,Gas,132.17572164376,EE_LOW,133.80999755859375,293.58999633789062,"(37.32203270000001, -87.4937245)",POINT(37.3220327 -87.4937245)
6386,6020004895138,KY,Hopkins,MADISONVILLE,42431,336 HIPPLE ST MADISONVILLE KY 42431,1080,,SingleFamily,CE,FORCED AIR,Gas,115.779480116556,EE_LOW,214.53999328613281,470.83999633789057,"(37.3220648, -87.48931569999999)",POINT(37.3220648 -87.4893157)
1856,6020004886835,KY,Hopkins,MADISONVILLE,42431,2028 FERNWOOD DR MADISONVILLE KY 42431,0,,SingleFamily,CE,FORCED AIR,Gas,106.975866141261,,322.6099853515625,707.530029296875,"(37.3220693, -87.45813299999999)",POINT(37.3220693 -87.458133)
7069,6020004895117,KY,Hopkins,MADISONVILLE,42431,445 COLEMAN ST MADISONVILLE KY 42431,1092,,SingleFamily,CE,FORCED AIR,Gas,91.9817162963459,EE_LOW,123,257.45999145507807,"(37.3220997, -87.50285009999999)",POINT(37.3220997 -87.5028501)
9922,6020004890549,KY,Hopkins,MADISONVILLE,42431,332 PARK AVE MADISONVILLE KY 42431,896,,SingleFamily,CE,FORCED AIR,Gas,593.547180379912,EE_MED,836.25,2648.409912109375,"(37.3221148, -87.48575749999999)",POINT(37.3221148 -87.4857575)
9688,6020004881215,KY,Hopkins,MADISONVILLE,42431,1098 LAKE CHESTER DR MADISONVILLE KY 42431,2937,,SingleFamily,CE,FORCED AIR,Gas,34.164637519896,EE_LOW,132.96000671386719,313.95999145507807,"(37.3221148, -87.52751099999999)",POINT(37.3221148 -87.527511)
9149,6020004892607,KY,Hopkins,MADISONVILLE,42431,430 COLEMAN ST MADISONVILLE KY 42431,880,,SingleFamily,CE,FORCED AIR,Gas,282.209672432414,,340.92999267578125,647.80999755859375,"(37.3221309, -87.50234739999999)",POINT(37.3221309 -87.5023474)
15583,6020004895266,KY,Hopkins,MADISONVILLE,42431,696 WESTSIDE AVE MADISONVILLE KY 42431,1770,,SingleFamily,CE,FORCED AIR,Gas,190.806573448904,,453.1300048828125,1377.5400390625,"(37.3221476, -87.51707619999999)",POINT(37.3221476 -87.5170762)
13186,6020004882796,KY,Hopkins,MADISONVILLE,42431,224 E LAKE ST MADISONVILLE KY 42431,960,,SingleFamily,CE,FORCED AIR,Gas,260.993282322368,EE_MED,361.58999633789057,695.33001708984375,"(37.32215619999999, -87.4956194)",POINT(37.3221562 -87.4956194)
13350,6020004886640,KY,Hopkins,MADISONVILLE,42431,819 PARK AVENUE CT MADISONVILLE KY 42431,960,,SingleFamily,CE,FORCED AIR,Gas,563.074493646356,,824.1300048828125,2178.489990234375,"(37.3221613, -87.48204419999999)",POINT(37.3221613 -87.4820442)
7251,6020004896248,KY,Hopkins,MADISONVILLE,42431,331 PARK AVE MADISONVILLE KY 42431,840,,SingleFamily,CE,FORCED AIR,Gas,529.087747188981,EE_MED,632.739990234375,1461.6099853515625,"(37.32216450000001, -87.4861693)",POINT(37.3221645 -87.4861693)
13321,6020004888208,KY,Hopkins,MADISONVILLE,42431,344 TULIP TREE DR MADISONVILLE KY 42431,960,,SingleFamily,CE,FORCED AIR,Gas,217.433184535474,,304.67999267578125,921.38000488281239,"(37.3221743, -87.48069029999999)",POINT(37.3221743 -87.4806903)
6450,6020004878940,KY,Hopkins,MADISONVILLE,42431,518 EVERGREEN CIR MADISONVILLE KY 42431,1080,,SingleFamily,CE,FORCED AIR,Gas,61.2139900062927,,164.47000122070312,374.01998901367193,"(37.3221808, -87.45553989999999)",POINT(37.3221808 -87.4555399)
7108,6020004896589,KY,Hopkins,MADISONVILLE,42431,442 S MADISON AVE MADISONVILLE KY 42431,1348,,SingleFamily,CE,FORCED AIR,Oil,130.55961185315,EE_MED,109.77999877929688,180.6499938964844,"(37.3221837, -87.50486060000001)",POINT(37.3221837 -87.5048606)
7109,6020004892608,KY,Hopkins,MADISONVILLE,42431,442 S MADISON AVE MADISONVILLE KY 42431,1348,,SingleFamily,CE,FORCED AIR,Oil,93.5326514610878,EE_MED,188.05000305175781,323.35000610351562,"(37.3221837, -87.50486060000001)",POINT(37.3221837 -87.5048606)
10743,6020004884721,KY,Hopkins,MADISONVILLE,42431,500 LUCY DR MADISONVILLE KY 42431,2703,,SingleFamily,CE,FORCED AIR,Gas,295.814921945765,EE_MED,598.45001220703125,1185.4599609375,"(37.32220119999999, -87.4525984)",POINT(37.3222012 -87.4525984)
13349,6020004888987,KY,Hopkins,MADISONVILLE,42431,813 PARK AVENUE CT MADISONVILLE KY 42431,960,,SingleFamily,CE,FORCED AIR,Gas,532.258315750854,EE_MED,710.84002685546875,1619.06005859375,"(37.3222096, -87.48235369999999)",POINT(37.3222096 -87.4823537)
13346,6020004885291,KY,Hopkins,MADISONVILLE,42431,805 PARK AVENUE CT MADISONVILLE KY 42431,960,,SingleFamily,CE,FORCED AIR,Gas,327.660648749956,EE_MED,430.1099853515625,807.8699951171875,"(37.3222244, -87.48304990000001)",POINT(37.3222244 -87.4830499)
13347,6020004880697,KY,Hopkins,MADISONVILLE,42431,807 PARK AVENUE CT MADISONVILLE KY 42431,960,,SingleFamily,CE,FORCED AIR,Gas,321.685880697159,EE_MED,471.19000244140631,920.03997802734364,"(37.3222612, -87.48281779999999)",POINT(37.3222612 -87.4828178)
9375,6020004881828,KY,Hopkins,MADISONVILLE,42431,430 S SEMINARY ST MADISONVILLE KY 42431,1140,,SingleFamily,CE,FORCED AIR,Oil,163.192688668718,EE_LOW,328.47000122070312,603.71002197265625,"(37.3222748, -87.50323670000002)",POINT(37.3222748 -87.5032367)
14858,6020004896249,KY,Hopkins,MADISONVILLE,42431,322 HANNER ST MADISONVILLE KY 42431,988,,SingleFamily,CE,FORCED AIR,Gas,203.945936868555,EE_HIGH,313.17001342773438,851.989990234375,"(37.3222806, -87.48665439999999)",POINT(37.3222806 -87.4866544)
8711,6020004880887,KY,Hopkins,MADISONVILLE,42431,335 HIPPLE ST MADISONVILLE KY 42431,1124,,SingleFamily,CE,FORCED AIR,Gas,413.989051504146,EE_MED,249.13999938964844,461.30999755859375,"(37.3222825, -87.48974120000001)",POINT(37.3222825 -87.4897412)
3916,6020004886061,KY,Hopkins,MADISONVILLE,42431,2076 PINEWOOD LN MADISONVILLE KY 42431,1540,,SingleFamily,CE,FORCED AIR,Gas,47.5470800665576,EE_LOW,93.190002441406236,246.69000244140625,"(37.3222842, -87.45646880000001)",POINT(37.3222842 -87.4564688)
7544,6020004882823,KY,Hopkins,MADISONVILLE,42431,332 HANNER ST MADISONVILLE KY 42431,1100,,SingleFamily,CE,FORCED AIR,Gas,217.287870034991,EE_MED,255.77999877929688,695.90997314453125,"(37.32229969999999, -87.4866084)",POINT(37.3222997 -87.4866084)
4821,6020004881654,KY,Hopkins,MADISONVILLE,42431,2037 FERNWOOD DR MADISONVILLE KY 42431,1300,,SingleFamily,CE,FORCED AIR,Gas,64.3872006011248,EE_LOW,167.77000427246094,374.72000122070312,"(37.3223107, -87.45770730000001)",POINT(37.3223107 -87.4577073)
10370,6020004877370,KY,Hopkins,MADISONVILLE,42431,430 S MADISON AVE MADISONVILLE KY 42431,1668,,SingleFamily,CE,FORCED AIR,Oil,142.135710172961,EE_MED,108.62999725341795,177.55000305175781,"(37.3223908, -87.50478319999999)",POINT(37.3223908 -87.5047832)
13318,6020004889376,KY,Hopkins,MADISONVILLE,42431,339 TULIP TREE DR MADISONVILLE KY 42431,960,,SingleFamily,CE,FORCED AIR,Gas,97.9802572703282,EE_MED,128.47999572753906,332.76998901367188,"(37.3223962, -87.48130929999999)",POINT(37.3223962 -87.4813093)
3565,6020004881257,KY,Hopkins,MADISONVILLE,42431,333 E LAKE ST MADISONVILLE KY 42431,1280,,SingleFamily,CE,FORCED AIR,Gas,86.895595769021,EE_LOW,184.66000366210935,582.59002685546875,"(37.3224092, -87.49376319999999)",POINT(37.3224092 -87.4937632)
11760,6020004890161,KY,Hopkins,MADISONVILLE,42431,341 S DAVES ST MADISONVILLE KY 42431,675,,SingleFamily,WA,FORCED AIR,Gas,321.296606839966,EE_HIGH,132.24000549316406,362.3800048828125,"(37.3224404, -87.49128809999999)",POINT(37.3224404 -87.4912881)
11759,6020004879493,KY,Hopkins,MADISONVILLE,42431,341 S DAVES ST MADISONVILLE KY 42431,675,,SingleFamily,WA,FORCED AIR,Gas,227.962994799832,EE_HIGH,237.19999694824216,641.5,"(37.3224404, -87.49128809999999)",POINT(37.3224404 -87.4912881)
3564,6020004886442,KY,Hopkins,MADISONVILLE,42431,331 HIPPLE ST MADISONVILLE KY 42431,1280,,SingleFamily,CE,FORCED AIR,Gas,302.379763736108,EE_LOW,709.17999267578125,1388.219970703125,"(37.3224495, -87.48974120000001)",POINT(37.3224495 -87.4897412)
15219,6020004883787,KY,Hopkins,MADISONVILLE,42431,1939 ALMA CT MADISONVILLE KY 42431,2786,,SingleFamily,CE,FORCED AIR,Gas,207.487282369182,EE_LOW,1008.8400268554688,2059.110107421875,"(37.3224544, -87.46345409999999)",POINT(37.3224544 -87.4634541)
10241,6020004882225,KY,Hopkins,MADISONVILLE,42431,16 W LAKE ST MADISONVILLE KY 42431,1410,,SingleFamily,CE,FORCED AIR,Oil,507.322663544279,EE_MED,1034.780029296875,2678.06005859375,"(37.3224643, -87.50033690000001)",POINT(37.3224643 -87.5003369)
4820,6020004887989,KY,Hopkins,MADISONVILLE,42431,1981 FERNWOOD DR MADISONVILLE KY 42431,1300,,SingleFamily,CE,FORCED AIR,Gas,47.4317054706008,EE_HIGH,183.44999694824216,479.72000122070312,"(37.3224657, -87.45910049999999)",POINT(37.3224657 -87.4591005)
9696,6020004881049,KY,Hopkins,MADISONVILLE,42431,24 W LAKE ST MADISONVILLE KY 42431,1402,,SingleFamily,CE,FORCED AIR,Oil,504.243692625592,EE_MED,1047.8199462890625,2424.0400390625,"(37.3224888, -87.50051090000001)",POINT(37.3224888 -87.5005109)
15215,6020004884881,KY,Hopkins,MADISONVILLE,42431,421 S SEMINARY ST MADISONVILLE KY 42431,2018,,SingleFamily,CE,FORCED AIR,Oil,120.194494581276,EE_MED,260.58999633789062,431.01998901367193,"(37.3224925, -87.50366199999999)",POINT(37.3224925 -87.503662)
5096,6020004895673,KY,Hopkins,MADISONVILLE,42431,750 HALL ST MADISONVILLE KY 42431,540,,SingleFamily,CE,FORCED AIR,Oil,550.363123187785,EE_MED,617.41998291015625,1952.5400390625,"(37.3225002, -87.48424899999999)",POINT(37.3225002 -87.484249)
5097,6020004885288,KY,Hopkins,MADISONVILLE,42431,750 HALL ST MADISONVILLE KY 42431,540,,SingleFamily,CE,FORCED AIR,Oil,519.18853616874,EE_MED,655.280029296875,1481.0899658203125,"(37.3225002, -87.48424899999999)",POINT(37.3225002 -87.484249)
11514,6020004884714,KY,Hopkins,MADISONVILLE,42431,310 PARK AVE MADISONVILLE KY 42431,672,,SingleFamily,CE,FORCED AIR,Gas,345.181568498728,EE_MED,333.1099853515625,625.59002685546875,"(37.32253300000001, -87.4857961)",POINT(37.322533 -87.4857961)
4575,6020004892229,KY,Hopkins,MADISONVILLE,42431,331 S DAVES ST MADISONVILLE KY 42431,1040,,SingleFamily,WA,FORCED AIR,Gas,144.016028634946,EE_LOW,139.1300048828125,298.54000854492188,"(37.3225657, -87.49128809999999)",POINT(37.3225657 -87.4912881)
4574,6020004883219,KY,Hopkins,MADISONVILLE,42431,331 S DAVES ST MADISONVILLE KY 42431,1040,,SingleFamily,WA,FORCED AIR,Gas,210.885079204172,EE_LOW,270.05999755859369,735.8800048828125,"(37.3225657, -87.49128809999999)",POINT(37.3225657 -87.4912881)
7101,6020004877938,KY,Hopkins,MADISONVILLE,42431,122 W LAKE ST MADISONVILLE KY 42431,1348,,SingleFamily,CE,FORCED AIR,Oil,181.795997985364,EE_MED,548.96002197265625,1111.25,"(37.3226048, -87.50205749999999)",POINT(37.3226048 -87.5020575)
7102,6020004879649,KY,Hopkins,MADISONVILLE,42431,122 W LAKE ST MADISONVILLE KY 42431,1348,,SingleFamily,CE,FORCED AIR,Oil,291.695833986552,EE_MED,244.08999633789065,465.44000244140631,"(37.3226048, -87.50205749999999)",POINT(37.3226048 -87.5020575)
7100,6020004884689,KY,Hopkins,MADISONVILLE,42431,122 W LAKE ST MADISONVILLE KY 42431,1348,,SingleFamily,CE,FORCED AIR,Oil,172.545861625884,EE_MED,570.46002197265625,1052.1300048828125,"(37.3226048, -87.50205749999999)",POINT(37.3226048 -87.5020575)
14814,6020004879834,KY,Hopkins,MADISONVILLE,42431,698 BARTLETT AVE MADISONVILLE KY 42431,1498,,SingleFamily,CE,FORCED AIR,Gas,383.260977210276,EE_LOW,1033.5,2348.31005859375,"(37.3226062, -87.51904739999999)",POINT(37.3226062 -87.5190474)
14813,6020004876968,KY,Hopkins,MADISONVILLE,42431,698 BARTLETT AVE MADISONVILLE KY 42431,1498,,SingleFamily,CE,FORCED AIR,Gas,122.298512334409,EE_LOW,291.72000122070312,624.3900146484375,"(37.3226062, -87.51904739999999)",POINT(37.3226062 -87.5190474)
9725,6020004886051,KY,Hopkins,MADISONVILLE,42431,720 HALL ST MADISONVILLE KY 42431,891,,SingleFamily,CE,FORCED AIR,Gas,323.178696512246,EE_MED,583.489990234375,1102.6700439453125,"(37.3226152, -87.48524499999999)",POINT(37.3226152 -87.485245)
6619,6020004877576,KY,Hopkins,MADISONVILLE,42431,314 S CAROLINE ST MADISONVILLE KY 42431,828,,SingleFamily,CE,FORCED AIR,Gas,220.140507692743,EE_MED,393.16000366210938,775.59002685546864,"(37.3226181, -87.48784599999999)",POINT(37.3226181 -87.487846)
12726,6020004891273,KY,Hopkins,MADISONVILLE,42431,227 JACKLIN DR MADISONVILLE KY 42431,1718,,SingleFamily,CE,FORCED AIR,Gas,49.5568675505809,EE_MED,200.55999755859372,523.3699951171875,"(37.3226212, -87.46246730000001)",POINT(37.3226212 -87.4624673)
6444,6020004893217,KY,Hopkins,MADISONVILLE,42431,327 S CAROLINE ST MADISONVILLE KY 42431,1080,,SingleFamily,CE,FORCED AIR,Gas,266.474842220379,,294.3599853515625,567.239990234375,"(37.3226263, -87.48823279999999)",POINT(37.3226263 -87.4882328)
14334,6020004893218,KY,Hopkins,MADISONVILLE,42431,331 S HARRIG ST MADISONVILLE KY 42431,978,,SingleFamily,WA,FORCED AIR,Gas,346.576615655701,EE_MED,306,596.3499755859375,"(37.3226883, -87.49314439999999)",POINT(37.3226883 -87.4931444)
8229,6020004885254,KY,Hopkins,MADISONVILLE,42431,369 SPRINGLAKE ST MADISONVILLE KY 42431,4955,,SingleFamily,CE,FORCED AIR,Gas,664.678856823091,,2232.429931640625,7070.10009765625,"(37.3227435, -87.51363599999999)",POINT(37.3227435 -87.513636)
16036,6020004885244,KY,Hopkins,MADISONVILLE,42431,1055 LAKE CHESTER DR MADISONVILLE KY 42431,3056,,SingleFamily,CE,FORCED AIR,Gas,164.606238119578,EE_LOW,702.0999755859375,1296.06005859375,"(37.3227549, -87.52517309999999)",POINT(37.3227549 -87.5251731)
9511,6020004892831,KY,Hopkins,MADISONVILLE,42431,315 HIPPLE ST MADISONVILLE KY 42431,888,,SingleFamily,CE,FORCED AIR,Gas,274.677808950843,EE_LOW,380.44000244140631,733.22998046875,"(37.3227597, -87.48960579999999)",POINT(37.3227597 -87.4896058)
9510,6020004878722,KY,Hopkins,MADISONVILLE,42431,315 HIPPLE ST MADISONVILLE KY 42431,888,,SingleFamily,CE,FORCED AIR,Gas,268.871260184774,EE_LOW,425.60000610351562,816.280029296875,"(37.3227597, -87.48960579999999)",POINT(37.3227597 -87.4896058)
5774,6020004883963,KY,Hopkins,MADISONVILLE,42431,2061 PINEWOOD LN MADISONVILLE KY 42431,1576,,SingleFamily,CE,FORCED AIR,Gas,56.6474900261614,EE_LOW,159.6300048828125,310.26998901367188,"(37.3227867, -87.45654619999999)",POINT(37.3227867 -87.4565462)
3967,6020004895139,KY,Hopkins,MADISONVILLE,42431,612 HALL ST MADISONVILLE KY 42431,1030,,SingleFamily,CE,FORCED AIR,Oil,232.057436327472,EE_MED,376.19000244140631,979.90002441406239,"(37.3228023, -87.48767199999999)",POINT(37.3228023 -87.487672)
13268,6020004887799,KY,Hopkins,MADISONVILLE,42431,806 RAINTREE DR MADISONVILLE KY 42431,960,,SingleFamily,CE,FORCED AIR,Gas,319.405712182971,EE_MED,399.3900146484375,755.969970703125,"(37.3228104, -87.48312729999999)",POINT(37.3228104 -87.4831273)
13267,6020004895497,KY,Hopkins,MADISONVILLE,42431,802 RAINTREE DR MADISONVILLE KY 42431,960,,SingleFamily,CE,FORCED AIR,Gas,313.923292213193,EE_MED,482.5,919.5,"(37.32281450000001, -87.4833207)",POINT(37.3228145 -87.4833207)
13266,6020004879313,KY,Hopkins,MADISONVILLE,42431,802 RAINTREE DR MADISONVILLE KY 42431,960,,SingleFamily,CE,FORCED AIR,Gas,111.190954236017,EE_MED,155.64999389648438,343.73001098632807,"(37.32281450000001, -87.4833207)",POINT(37.3228145 -87.4833207)
12246,6020004891850,KY,Hopkins,MADISONVILLE,42431,325 S HARRIG ST MADISONVILLE KY 42431,1710,,SingleFamily,CE,FORCED AIR,Oil,115.464183182222,EE_LOW,138.1199951171875,305.17001342773438,"(37.3228553, -87.49314439999999)",POINT(37.3228553 -87.4931444)
12247,6020004896809,KY,Hopkins,MADISONVILLE,42431,325 S HARRIG ST MADISONVILLE KY 42431,1710,,SingleFamily,CE,FORCED AIR,Oil,106.373455749308,EE_LOW,162.32000732421875,362.489990234375,"(37.3228553, -87.49314439999999)",POINT(37.3228553 -87.4931444)
9464,6020004877546,KY,Hopkins,MADISONVILLE,42431,346 S FRANKLIN ST MADISONVILLE KY 42431,886,,SingleFamily,CE,FORCED AIR,Oil,329.294365822272,EE_MED,382.45001220703131,721.97998046875,"(37.3228712, -87.49748079999999)",POINT(37.3228712 -87.4974808)
4135,6020004879103,KY,Hopkins,MADISONVILLE,42431,27 W LAKE ST MADISONVILLE KY 42431,1800,,SingleFamily,CE,FORCED AIR,Oil,258.562504490881,EE_MED,618.719970703125,1245.6300048828125,"(37.3228858, -87.50053020000001)",POINT(37.3228858 -87.5005302)
10732,6020004883583,KY,Hopkins,MADISONVILLE,42431,568 HALL ST MADISONVILLE KY 42431,1167,,SingleFamily,CE,FORCED AIR,Oil,226.008702102712,EE_MED,506.77999877929688,1025.0400390625,"(37.3228898, -87.48885159999999)",POINT(37.3228898 -87.4888516)
16474,6020004888607,KY,Hopkins,MADISONVILLE,42431,240 RANDALL DR MADISONVILLE KY 42431,1276,,SingleFamily,CE,FORCED AIR,Gas,151.929242562557,EE_MED,343.6300048828125,638.91998291015625,"(37.3228953, -87.45577209999999)",POINT(37.3228953 -87.4557721)
4358,6020004880485,KY,Hopkins,MADISONVILLE,42431,268 W LAKE ST MADISONVILLE KY 42431,1548,,SingleFamily,CE,FORCED AIR,Oil,54.5064757484257,EE_MED,95.3499984741211,190.63999938964844,"(37.3229106, -87.50468660000001)",POINT(37.3229106 -87.5046866)
4356,6020004896395,KY,Hopkins,MADISONVILLE,42431,268 W LAKE ST MADISONVILLE KY 42431,1548,,SingleFamily,CE,FORCED AIR,Oil,166.828271157765,EE_MED,355.3599853515625,673.3599853515625,"(37.3229106, -87.50468660000001)",POINT(37.3229106 -87.5046866)
4357,6020004883562,KY,Hopkins,MADISONVILLE,42431,268 W LAKE ST MADISONVILLE KY 42431,1548,,SingleFamily,CE,FORCED AIR,Oil,80.2321199993359,EE_MED,41.939998626708977,82.139999389648452,"(37.3229106, -87.50468660000001)",POINT(37.3229106 -87.5046866)
12852,6020004887358,KY,Hopkins,MADISONVILLE,42431,1139 LAKE CHESTER DR MADISONVILLE KY 42431,2232,,SingleFamily,CE,FORCED AIR,Gas,47.1991971631513,EE_LOW,163.16000366210938,428.89999389648438,"(37.3229172, -87.52896009999999)",POINT(37.3229172 -87.5289601)
11764,6020004885296,KY,Hopkins,MADISONVILLE,42431,2049 PINEWOOD LN MADISONVILLE KY 42431,1187,,SingleFamily,CE,FORCED AIR,Gas,40.8254740703332,EE_LOW,125.81999969482422,261.32000732421875,"(37.3229194, -87.45689449999999)",POINT(37.3229194 -87.4568945)
11998,6020004887204,KY,Hopkins,MADISONVILLE,42431,331 S KENTUCKY AVE MADISONVILLE KY 42431,936,,SingleFamily,CE,FORCED AIR,Gas,296.907019573709,EE_HIGH,409.1199951171875,785.1500244140625,"(37.3229321, -87.49480729999999)",POINT(37.3229321 -87.4948073)
8961,6020004894010,KY,Hopkins,MADISONVILLE,42431,49 W LAKE ST MADISONVILLE KY 42431,1641,,SingleFamily,WA,FORCED AIR,Oil,330.081718521373,EE_MED,361.29998779296881,703.20001220703125,"(37.3229389, -87.50107150000001)",POINT(37.3229389 -87.5010715)
8960,6020004888176,KY,Hopkins,MADISONVILLE,42431,49 W LAKE ST MADISONVILLE KY 42431,1641,,SingleFamily,WA,FORCED AIR,Oil,242.466594649265,EE_MED,534.510009765625,1044.56005859375,"(37.3229389, -87.50107150000001)",POINT(37.3229389 -87.5010715)
13097,6020004896250,KY,Hopkins,MADISONVILLE,42431,544 HALL ST MADISONVILLE KY 42431,704,,SingleFamily,CE,FORCED AIR,Oil,644.116841566071,EE_HIGH,158.99000549316406,296.02999877929688,"(37.3229471, -87.48958650000002)",POINT(37.3229471 -87.4895865)
13096,6020004894572,KY,Hopkins,MADISONVILLE,42431,544 HALL ST MADISONVILLE KY 42431,704,,SingleFamily,CE,FORCED AIR,Oil,281.080591718489,EE_HIGH,391.67999267578131,754.739990234375,"(37.3229471, -87.48958650000002)",POINT(37.3229471 -87.4895865)
1751,6020004886248,KY,Hopkins,MADISONVILLE,42431,835 RAINTREE DR MADISONVILLE KY 42431,0,,SingleFamily,CE,FORCED AIR,Gas,322.678457270764,,427.10000610351562,835.03997802734364,"(37.3230207, -87.48123190000001)",POINT(37.3230207 -87.4812319)
9646,6020004879498,KY,Hopkins,MADISONVILLE,42431,2035 PINEWOOD LN MADISONVILLE KY 42431,1656,,SingleFamily,CE,FORCED AIR,Gas,47.3013602504496,,135.05000305175781,273.6400146484375,"(37.32305119999999, -87.4572041)",POINT(37.3230512 -87.4572041)
15711,6020004896224,KY,Hopkins,MADISONVILLE,42431,163 W LAKE ST MADISONVILLE KY 42431,2028,,SingleFamily,CE,FORCED AIR,Oil,223.848309332976,EE_MED,349.1300048828125,686.1199951171875,"(37.3230549, -87.50261809999999)",POINT(37.3230549 -87.5026181)
15178,6020004877776,KY,Hopkins,MADISONVILLE,42431,474 HALL ST MADISONVILLE KY 42431,1249,,SingleFamily,CE,FORCED AIR,Oil,255.664084137882,EE_MED,436.29998779296881,845.59002685546864,"(37.3230608, -87.49101739999999)",POINT(37.3230608 -87.4910174)
13276,6020004888988,KY,Hopkins,MADISONVILLE,42431,827 RAINTREE DR MADISONVILLE KY 42431,960,,SingleFamily,CE,FORCED AIR,Gas,267.248992817856,EE_MED,362.85000610351562,697.05999755859375,"(37.3230788, -87.48200550000001)",POINT(37.3230788 -87.4820055)
13275,6020004890917,KY,Hopkins,MADISONVILLE,42431,825 RAINTREE DR MADISONVILLE KY 42431,960,,SingleFamily,CE,FORCED AIR,Gas,253.6507743912,,344.55999755859369,664.989990234375,"(37.3230821, -87.48216029999999)",POINT(37.3230821 -87.4821603)
